doc_id,item,category,amount,price,discount
ZJV-72423,Тарелка суповая 500мл,Посуда,1,89.0,8.9
ZJV-72423,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,18.9
ZJV-72423,Полотенце махровое 70x140,Текстиль,4,349.0,0.0
ZJV-72423,Скатерть клетчатая 140x180,Текстиль,1,449.0,22.45
ZJV-72423,Комплект постельного 2-спальный,Текстиль,4,1299.0,194.85
ZJV-72423,Дозатор для мыла пластик,Хозтовары,5,149.0,22.35
BOP-72608,Ведро с отжимом 10л,Хозтовары,5,449.0,44.9
BOP-72608,Гель для посуды Fairy 900мл,Бытовая химия,5,189.0,0.0
BOP-72608,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,34.9
BOP-72608,Подушка силиконовая 70x70,Текстиль,3,599.0,59.9
BOP-72608,Полотенце махровое 70x140,Текстиль,3,349.0,0.0
BOP-72608,Сковорода 28см антипригарная,Посуда,2,1490.0,0.0
EQW-16071,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,4.95
EQW-16071,Органайзер для специй,Кухонные аксессуары,2,299.0,14.95
EQW-16071,Комплект постельного 2-спальный,Текстиль,4,1299.0,0.0
EQW-16071,Набор ножей 5 предметов,Посуда,3,699.0,69.9
MMA-55687,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,14.85
MMA-55687,Тарелка суповая 500мл,Посуда,1,89.0,0.0
BGM-91127,Набор губок для мытья 5шт,Хозтовары,1,79.0,7.9
BGM-91127,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,0.0
BGM-91127,Терморкружка 400мл,Кухонные аксессуары,5,499.0,0.0
BGM-91127,Чайник электрический 1.7л,Посуда,1,1299.0,0.0
DSZ-13690,Органайзер для специй,Кухонные аксессуары,1,299.0,0.0
DSZ-13690,Чайник электрический 1.7л,Посуда,5,1299.0,129.9
GOH-76586,Скатерть клетчатая 140x180,Текстиль,4,449.0,0.0
GOH-76586,Тарелка суповая 500мл,Посуда,5,89.0,4.45
GOH-76586,Корзина для белья плетёная,Хозтовары,5,699.0,69.9
GOH-76586,Ведро с отжимом 10л,Хозтовары,4,449.0,0.0
KFI-39587,Средство для унитаза Bref,Бытовая химия,3,89.0,0.0
KFI-39587,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,0.0
KFI-39587,Ведро с отжимом 10л,Хозтовары,2,449.0,0.0
KFI-39587,Полотенце махровое 70x140,Текстиль,3,349.0,34.9
KFI-39587,Набор губок для мытья 5шт,Хозтовары,3,79.0,0.0
ZRN-03207,Тарелка суповая 500мл,Посуда,3,89.0,0.0
ZRN-03207,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,0.0
KXZ-88159,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,19.35
KXZ-88159,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,54.9
KXZ-88159,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,34.9
LHS-07698,Дозатор для мыла пластик,Хозтовары,5,149.0,22.35
LHS-07698,Кастрюля 5л нержавейка,Посуда,1,999.0,0.0
LHS-07698,Комплект постельного 2-спальный,Текстиль,2,1299.0,0.0
LHS-07698,Ведро с отжимом 10л,Хозтовары,1,449.0,0.0
LHS-07698,Полотенце махровое 70x140,Текстиль,2,349.0,0.0
LHS-07698,Подушка силиконовая 70x70,Текстиль,5,599.0,0.0
UXZ-76260,Кастрюля 5л нержавейка,Посуда,3,999.0,0.0
UXZ-76260,Органайзер для специй,Кухонные аксессуары,3,299.0,29.9
UXZ-76260,Разделочная доска 40x25 бамбук,Кухонные аксессуары,1,349.0,34.9
VEK-73835,Тарелка суповая 500мл,Посуда,5,89.0,4.45
VEK-73835,Ведро с отжимом 10л,Хозтовары,1,449.0,67.35
VEK-73835,Набор губок для мытья 5шт,Хозтовары,1,79.0,0.0
VEK-73835,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,0.0
VIO-72920,Комплект постельного 2-спальный,Текстиль,1,1299.0,0.0
BYZ-61960,Средство для унитаза Bref,Бытовая химия,4,89.0,0.0
BYZ-61960,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,9.9
BYZ-61960,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,37.35
BYZ-61960,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,0.0
BYZ-61960,Набор ножей 5 предметов,Посуда,1,699.0,104.85
ASR-61030,Органайзер для специй,Кухонные аксессуары,5,299.0,0.0
ASR-61030,Плед флисовый 150x200,Текстиль,1,799.0,0.0
ASR-61030,Тарелка суповая 500мл,Посуда,1,89.0,0.0
JRH-49173,Скатерть клетчатая 140x180,Текстиль,3,449.0,44.9
JRH-49173,Набор ножей 5 предметов,Посуда,3,699.0,0.0
JRH-49173,Ведро с отжимом 10л,Хозтовары,4,449.0,0.0
TAR-99944,Набор губок для мытья 5шт,Хозтовары,5,79.0,0.0
TAR-99944,Чайник электрический 1.7л,Посуда,2,1299.0,129.9
EMV-11274,Сковорода 28см антипригарная,Посуда,5,1490.0,149.0
EMV-11274,Комплект постельного 2-спальный,Текстиль,3,1299.0,0.0
RQZ-97377,Полотенце махровое 70x140,Текстиль,1,349.0,0.0
RQZ-97377,Чайник электрический 1.7л,Посуда,4,1299.0,0.0
RQZ-97377,Дозатор для мыла пластик,Хозтовары,3,149.0,0.0
RQZ-97377,Отбеливатель Domestos 1л,Бытовая химия,1,129.0,0.0
RQZ-97377,Органайзер для специй,Кухонные аксессуары,5,299.0,0.0
LDP-23885,Средство для унитаза Bref,Бытовая химия,5,89.0,4.45
LDP-23885,Ведро с отжимом 10л,Хозтовары,5,449.0,0.0
LDP-23885,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,19.35
LDP-23885,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,0.0
LDP-23885,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,0.0
LDP-23885,Подушка силиконовая 70x70,Текстиль,4,599.0,29.95
LGC-76601,Средство для унитаза Bref,Бытовая химия,4,89.0,4.45
LGC-76601,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,0.0
DLP-27192,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,0.0
DLP-27192,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,0.0
DLP-27192,Плед флисовый 150x200,Текстиль,4,799.0,39.95
YPV-45267,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,34.9
DIX-31859,Полотенце махровое 70x140,Текстиль,3,349.0,52.35
DIX-31859,Терморкружка 400мл,Кухонные аксессуары,4,499.0,24.95
YPI-39877,Порошок стиральный Ariel 3кг,Бытовая химия,5,549.0,82.35
STF-75732,Средство для унитаза Bref,Бытовая химия,4,89.0,4.45
STF-75732,Дозатор для мыла пластик,Хозтовары,2,149.0,7.45
STF-75732,Корзина для белья плетёная,Хозтовары,4,699.0,104.85
STF-75732,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,24.9
STF-75732,Чайник электрический 1.7л,Посуда,3,1299.0,64.95
EWQ-52701,Форма для выпечки силикон,Кухонные аксессуары,5,249.0,24.9
EWQ-52701,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,12.9
EWQ-52701,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
