doc_id,item,category,amount,price,discount
WKR-66858,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,17.45
WKR-66858,Комплект постельного 2-спальный,Текстиль,3,1299.0,129.9
WKR-66858,Ведро с отжимом 10л,Хозтовары,3,449.0,0.0
WKR-66858,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
WKR-66858,Швабра с насадкой микрофибра,Хозтовары,1,599.0,59.9
WKR-66858,Чайник электрический 1.7л,Посуда,3,1299.0,0.0
NNN-29019,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,14.85
NNN-29019,Ведро с отжимом 10л,Хозтовары,5,449.0,0.0
NNN-29019,Тарелка суповая 500мл,Посуда,1,89.0,8.9
NNN-29019,Сковорода 28см антипригарная,Посуда,2,1490.0,149.0
NNN-29019,Скатерть клетчатая 140x180,Текстиль,1,449.0,22.45
NNN-29019,Плед флисовый 150x200,Текстиль,1,799.0,0.0
EVG-00795,Плед флисовый 150x200,Текстиль,5,799.0,119.85
EVG-00795,Подушка силиконовая 70x70,Текстиль,3,599.0,89.85
EVG-00795,Ведро с отжимом 10л,Хозтовары,5,449.0,0.0
EVG-00795,Набор ножей 5 предметов,Посуда,2,699.0,34.95
EVG-00795,Терморкружка 400мл,Кухонные аксессуары,1,499.0,0.0
EVG-00795,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,9.9
RXD-93151,Средство для унитаза Bref,Бытовая химия,2,89.0,8.9
RXD-93151,Плед флисовый 150x200,Текстиль,4,799.0,0.0
APW-96701,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
APW-96701,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,4.95
APW-96701,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,0.0
APW-96701,Тарелка суповая 500мл,Посуда,3,89.0,4.45
APW-96701,Порошок стиральный Ariel 3кг,Бытовая химия,2,549.0,54.9
AGU-57150,Порошок стиральный Ariel 3кг,Бытовая химия,5,549.0,0.0
AGU-57150,Кастрюля 5л нержавейка,Посуда,4,999.0,0.0
AGU-57150,Дозатор для мыла пластик,Хозтовары,5,149.0,14.9
HDL-03897,Корзина для белья плетёная,Хозтовары,5,699.0,0.0
TJJ-15942,Комплект постельного 2-спальный,Текстиль,5,1299.0,0.0
TJJ-15942,Ведро с отжимом 10л,Хозтовары,4,449.0,0.0
TJJ-15942,Форма для выпечки силикон,Кухонные аксессуары,5,249.0,0.0
TJJ-15942,Органайзер для специй,Кухонные аксессуары,1,299.0,0.0
ORV-04632,Комплект постельного 2-спальный,Текстиль,1,1299.0,194.85
ORV-04632,Сковорода 28см антипригарная,Посуда,2,1490.0,223.5
ORV-04632,Порошок стиральный Ariel 3кг,Бытовая химия,4,549.0,0.0
ORV-04632,Тарелка суповая 500мл,Посуда,5,89.0,8.9
ORV-04632,Скатерть клетчатая 140x180,Текстиль,2,449.0,0.0
RFS-04282,Подушка силиконовая 70x70,Текстиль,3,599.0,0.0
RFS-04282,Сковорода 28см антипригарная,Посуда,2,1490.0,0.0
RFS-04282,Терморкружка 400мл,Кухонные аксессуары,5,499.0,0.0
RFS-04282,Скатерть клетчатая 140x180,Текстиль,1,449.0,0.0
RFS-04282,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,9.9
RFS-04282,Корзина для белья плетёная,Хозтовары,1,699.0,34.95
UTP-68297,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,9.45
UTP-68297,Тарелка суповая 500мл,Посуда,2,89.0,4.45
UTP-68297,Сковорода 28см антипригарная,Посуда,2,1490.0,149.0
RUP-35307,Подушка силиконовая 70x70,Текстиль,5,599.0,0.0
RUP-35307,Набор губок для мытья 5шт,Хозтовары,3,79.0,0.0
RUP-35307,Форма для выпечки силикон,Кухонные аксессуары,2,249.0,0.0
CSP-30506,Тарелка суповая 500мл,Посуда,2,89.0,13.35
CSP-30506,Отбеливатель Domestos 1л,Бытовая химия,1,129.0,0.0
CSP-30506,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,14.85
CSP-30506,Средство для унитаза Bref,Бытовая химия,3,89.0,8.9
SUR-98773,Средство для унитаза Bref,Бытовая химия,1,89.0,13.35
SUR-98773,Терморкружка 400мл,Кухонные аксессуары,4,499.0,0.0
KYR-58877,Отбеливатель Domestos 1л,Бытовая химия,1,129.0,0.0
KYR-58877,Дозатор для мыла пластик,Хозтовары,3,149.0,0.0
KYR-58877,Подушка силиконовая 70x70,Текстиль,5,599.0,29.95
KYR-58877,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,0.0
TYL-33646,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,37.35
TYL-33646,Кастрюля 5л нержавейка,Посуда,2,999.0,0.0
TYL-33646,Отбеливатель Domestos 1л,Бытовая химия,1,129.0,0.0
WQA-79940,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,9.9
WQA-79940,Ведро с отжимом 10л,Хозтовары,1,449.0,22.45
WQA-79940,Швабра с насадкой микрофибра,Хозтовары,3,599.0,0.0
WQA-79940,Терморкружка 400мл,Кухонные аксессуары,2,499.0,74.85
WQA-79940,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,34.9
RZD-79930,Набор губок для мытья 5шт,Хозтовары,1,79.0,7.9
RZD-79930,Тарелка суповая 500мл,Посуда,2,89.0,0.0
BVK-52656,Ведро с отжимом 10л,Хозтовары,2,449.0,0.0
BVK-52656,Комплект постельного 2-спальный,Текстиль,1,1299.0,0.0
BVK-52656,Чайник электрический 1.7л,Посуда,2,1299.0,194.85
BVK-52656,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,14.85
BVK-52656,Кастрюля 5л нержавейка,Посуда,1,999.0,149.85
BVK-52656,Терморкружка 400мл,Кухонные аксессуары,4,499.0,24.95
XPA-04756,Корзина для белья плетёная,Хозтовары,5,699.0,104.85
XPA-04756,Плед флисовый 150x200,Текстиль,1,799.0,0.0
WQE-72380,Подушка силиконовая 70x70,Текстиль,5,599.0,89.85
APL-69757,Сковорода 28см антипригарная,Посуда,4,1490.0,0.0
APL-69757,Полотенце махровое 70x140,Текстиль,3,349.0,52.35
APL-69757,Швабра с насадкой микрофибра,Хозтовары,4,599.0,89.85
APL-69757,Ведро с отжимом 10л,Хозтовары,2,449.0,22.45
APL-69757,Разделочная доска 40x25 бамбук,Кухонные аксессуары,1,349.0,34.9
MFB-53755,Дозатор для мыла пластик,Хозтовары,4,149.0,14.9
MFB-53755,Швабра с насадкой микрофибра,Хозтовары,1,599.0,0.0
MFB-53755,Чайник электрический 1.7л,Посуда,5,1299.0,194.85
MFB-53755,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,17.45
MFB-53755,Скатерть клетчатая 140x180,Текстиль,4,449.0,0.0
MPK-20178,Полотенце махровое 70x140,Текстиль,1,349.0,0.0
MPK-20178,Комплект постельного 2-спальный,Текстиль,5,1299.0,194.85
MPK-20178,Набор губок для мытья 5шт,Хозтовары,2,79.0,0.0
MPK-20178,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,0.0
RXO-69544,Форма для выпечки силикон,Кухонные аксессуары,2,249.0,0.0
RHQ-55549,Швабра с насадкой микрофибра,Хозтовары,2,599.0,59.9
RHQ-55549,Подушка силиконовая 70x70,Текстиль,4,599.0,0.0
RHQ-55549,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,0.0
RHQ-55549,Ведро с отжимом 10л,Хозтовары,5,449.0,44.9
URB-59259,Гель для посуды Fairy 900мл,Бытовая химия,5,189.0,28.35
URB-59259,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,0.0
URB-59259,Ведро с отжимом 10л,Хозтовары,3,449.0,0.0
URB-59259,Плед флисовый 150x200,Текстиль,1,799.0,0.0
URB-59259,Набор ножей 5 предметов,Посуда,4,699.0,0.0
URB-59259,Средство для унитаза Bref,Бытовая химия,4,89.0,13.35
YPD-42196,Разделочная доска 40x25 бамбук,Кухонные аксессуары,1,349.0,34.9
KDB-25288,Полотенце махровое 70x140,Текстиль,1,349.0,0.0
OIW-00262,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,12.9
OIW-00262,Швабра с насадкой микрофибра,Хозтовары,2,599.0,59.9
KXG-40038,Набор губок для мытья 5шт,Хозтовары,4,79.0,11.85
KXG-40038,Швабра с насадкой микрофибра,Хозтовары,3,599.0,89.85
KXG-40038,Плед флисовый 150x200,Текстиль,4,799.0,0.0
KXG-40038,Набор ножей 5 предметов,Посуда,4,699.0,0.0
PHO-94587,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,12.45
OMH-01603,Скатерть клетчатая 140x180,Текстиль,3,449.0,44.9
OMH-01603,Сковорода 28см антипригарная,Посуда,5,1490.0,149.0
OMH-01603,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,0.0
OMH-01603,Подушка силиконовая 70x70,Текстиль,2,599.0,0.0
OMH-01603,Дозатор для мыла пластик,Хозтовары,5,149.0,22.35
OMH-01603,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,0.0
TZM-40733,Скатерть клетчатая 140x180,Текстиль,3,449.0,44.9
WUJ-82500,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,0.0
WUJ-82500,Тарелка суповая 500мл,Посуда,4,89.0,4.45
WUJ-82500,Набор губок для мытья 5шт,Хозтовары,1,79.0,0.0
